,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,mo_sold,yr_sold,sale_type,saleprice
1606,528290090,60,RL,,7750,Pave,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,707.0,GasA,Ex,Y,SBrkr,707,707,0,1414,0.0,0.0,2,1,3,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,403.0,TA,TA,Y,100,35,0,0,0,0,4,2008,WD ,176000
1607,534403040,80,RL,85.0,9350,Pave,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,ALQ,580.0,452.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,0.0,1.0,2,0,3,Gd,7,Min1,0,,Attchd,RFn,1.0,309.0,TA,TA,Y,333,0,0,0,0,0,10,2007,CWD,158000
1608,528240060,80,RL,,7750,Pave,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,55.0,408.0,GasA,Ex,Y,SBrkr,779,640,0,1419,1.0,0.0,2,1,3,Gd,7,Typ,1,TA,BuiltIn,Fin,2.0,527.0,TA,TA,Y,120,0,0,0,0,0,3,2009,WD ,184100
1609,527357020,20,RL,128.0,13001,Pave,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,121.0,1012.0,1625.0,GasA,TA,Y,SBrkr,1220,0,0,1220,0.0,1.0,2,0,2,TA,6,Typ,1,TA,Attchd,Unf,2.0,944.0,TA,TA,Y,0,0,249,0,0,0,9,2007,WD ,170000
1610,909452050,80,RL,,13607,Pave,Lvl,Inside,Crawfor,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,Unf,0.0,118.0,572.0,GasA,Gd,Y,SBrkr,1182,800,0,1982,1.0,0.0,2,1,3,TA,6,Typ,1,TA,BuiltIn,Fin,2.0,501.0,TA,TA,Y,400,112,0,0,0,0,4,2009,WD ,208000
1611,907290210,120,RM,,4435,Pave,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,Gd,4,Typ,0,,Attchd,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,5,2009,WD ,140000
1612,911370500,120,RM,44.0,3843,Pave,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,120.0,1596.0,GasA,Ex,Y,SBrkr,1648,0,0,1648,1.0,1.0,2,0,2,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,6,2009,New,230000
1613,527183060,120,RL,65.0,5950,Pave,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,Unf,0.0,1018.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,Gd,5,Typ,1,TA,Attchd,RFn,2.0,462.0,TA,TA,Y,0,73,154,0,0,0,4,2008,WD ,188500
1614,909276070,50,RL,80.0,12400,Pave,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,602.0,Unf,0.0,299.0,901.0,GasA,TA,Y,SBrkr,1125,592,0,1717,0.0,0.0,1,1,2,TA,7,Typ,1,Gd,Attchd,Unf,1.0,410.0,TA,TA,Y,0,0,0,0,113,0,2,2006,WD ,194000
1615,535180120,20,RL,75.0,10425,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,774.0,Unf,0.0,330.0,1104.0,GasA,Gd,Y,SBrkr,1104,0,0,1104,1.0,0.0,1,0,3,TA,5,Typ,0,,Attchd,RFn,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,4,2008,WD ,133000
1616,907201220,20,RL,,16269,Pave,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,625.0,Unf,0.0,282.0,907.0,GasA,TA,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,TA,5,Typ,0,,Attchd,Unf,1.0,343.0,TA,TA,Y,72,0,0,0,0,0,7,2009,WD ,140000
1617,907181120,60,RL,68.0,8998,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,255.0,782.0,GasA,Ex,Y,SBrkr,782,870,0,1652,0.0,0.0,2,1,3,Gd,6,Typ,0,,Attchd,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,6,2008,WD ,207500
1618,534128190,60,RL,80.0,10400,Pave,Lvl,Inside,NWAmes,PosA,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Gd,Y,SBrkr,1271,1369,0,2640,0.0,0.0,2,1,5,Gd,8,Typ,1,TA,Attchd,RFn,2.0,515.0,TA,TA,Y,0,120,0,0,168,0,5,2009,WD ,256900
1619,535375130,50,RL,60.0,10134,Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,735.0,735.0,GasA,Gd,Y,FuseA,735,299,0,1034,0.0,0.0,1,0,2,TA,5,Typ,0,,Detchd,Unf,1.0,240.0,TA,TA,Y,0,39,0,0,0,0,7,2007,WD ,109000
1620,906226140,90,RL,64.0,7007,Pave,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1513,0,0,1513,0.0,0.0,2,0,4,TA,8,Typ,0,,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,6,2009,WD ,113722
1621,906392110,20,RL,78.0,11645,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,24.0,Unf,0.0,1474.0,1498.0,GasA,Ex,Y,SBrkr,1498,0,0,1498,0.0,0.0,2,0,3,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,844.0,TA,TA,Y,144,98,0,0,0,0,3,2009,WD ,237000
1622,535151110,20,RL,60.0,8250,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,288.0,Unf,0.0,765.0,1053.0,GasA,Gd,Y,SBrkr,1053,0,0,1053,1.0,0.0,1,0,3,Gd,6,Typ,0,,2Types,RFn,2.0,692.0,TA,TA,Y,240,0,0,0,109,0,7,2007,WD ,142100
1623,526302030,20,RL,,11027,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,171.0,1178.0,GasA,Gd,Y,SBrkr,1293,0,0,1293,1.0,0.0,2,0,2,TA,5,Typ,0,,Attchd,RFn,2.0,452.0,TA,TA,Y,280,0,0,0,0,0,5,2006,WD ,149900
1624,528108130,20,RL,95.0,12350,Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,788.0,2020.0,GasA,Ex,Y,SBrkr,2020,0,0,2020,1.0,0.0,2,0,3,Ex,7,Typ,1,Gd,Attchd,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,0,5,2009,WD ,404000
1625,535425080,60,RL,,18275,Pave,HLS,Inside,NAmes,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,Y,SBrkr,1900,548,0,2448,1.0,0.0,3,0,3,TA,9,Typ,2,Gd,Attchd,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,0,0,9,2006,WD ,277500
1626,906201030,60,RL,77.0,9206,Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,TA,Y,SBrkr,977,755,0,1732,0.0,0.0,2,1,3,Gd,7,Typ,1,TA,Attchd,Fin,2.0,476.0,TA,TA,Y,192,46,0,0,0,0,6,2010,WD ,178000
1627,528186180,120,RL,48.0,6240,Pave,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,1.0,0.0,2,0,2,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,0,12,2009,WD ,254000
1628,902207130,30,RM,68.0,9656,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,678.0,678.0,GasA,TA,N,SBrkr,832,0,0,832,0.0,0.0,1,0,2,TA,5,Typ,1,Gd,Detchd,Unf,2.0,780.0,Fa,Fa,N,0,0,0,0,0,0,6,2010,WD ,12789
1629,527162090,20,RL,63.0,7875,Pave,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1253,0,0,1253,0.0,0.0,2,0,3,TA,6,Typ,1,TA,Attchd,Fin,2.0,402.0,TA,TA,Y,220,21,0,0,0,0,6,2007,WD ,176000
1630,528106010,60,RL,111.0,16259,Pave,Lvl,Corner,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,1249.0,1249.0,GasA,Ex,Y,SBrkr,1249,1347,0,2596,0.0,0.0,3,1,4,Gd,9,Typ,0,,Attchd,RFn,3.0,840.0,TA,TA,Y,240,154,0,0,0,0,9,2006,New,342643
1631,532378240,20,RL,,6173,Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,277.0,876.0,GasA,TA,Y,SBrkr,902,0,0,902,0.0,0.0,1,0,3,TA,6,Typ,0,,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,8,2007,WD ,125500
1632,916402015,20,RL,75.0,12890,Pave,Lvl,Inside,Timber,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1495.0,1495.0,GasA,Ex,Y,SBrkr,1495,0,0,1495,0.0,0.0,2,0,3,TA,8,Typ,1,TA,Attchd,Unf,2.0,438.0,TA,TA,Y,252,0,192,0,0,0,7,2008,WD ,150000
1633,528480180,20,FV,84.0,10440,Pave,Lvl,Corner,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,1574.0,GasA,Ex,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,2,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,594.0,TA,TA,Y,0,256,0,0,0,0,5,2007,New,261329
1634,531363060,20,RL,63.0,7500,Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,680.0,Unf,0.0,400.0,1080.0,GasA,Ex,Y,SBrkr,1080,0,0,1080,1.0,0.0,1,0,3,Gd,6,Typ,0,,,,0.0,0.0,,,Y,0,0,0,0,0,0,4,2008,WD ,141000
1635,535353050,20,RL,75.0,9532,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,595.0,Rec,354.0,156.0,1105.0,GasA,Gd,Y,SBrkr,1647,0,0,1647,1.0,0.0,1,0,3,TA,6,Min1,1,Fa,Attchd,Fin,1.0,280.0,TA,TA,Y,225,0,0,0,0,368,2,2007,WD ,153000
1636,528228270,120,RL,53.0,3922,Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,0.0,0.0,2,0,2,Gd,6,Typ,1,Gd,Attchd,Fin,3.0,648.0,TA,TA,Y,144,16,0,0,0,0,6,2007,New,172500
1637,903425280,70,RL,60.0,8730,Pave,Lvl,Inside,BrkSide,RRAn,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,Y,FuseA,698,698,0,1396,0.0,0.0,1,0,3,TA,7,Typ,0,,Detchd,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,259,0,7,2007,WD ,153575
1638,911128020,30,C (all),60.0,6060,Pave,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,ALQ,737.0,Unf,0.0,100.0,837.0,GasA,Ex,Y,SBrkr,1001,0,0,1001,0.0,0.0,1,0,2,Gd,5,Typ,0,,Detchd,Unf,1.0,216.0,TA,Po,N,154,0,42,86,0,0,11,2007,WD ,124900
1639,528106040,20,RL,107.0,14450,Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2121.0,2121.0,GasA,Ex,Y,SBrkr,2121,0,0,2121,0.0,0.0,2,1,3,Ex,8,Typ,1,Ex,Attchd,Fin,3.0,732.0,TA,TA,Y,124,98,0,0,142,0,5,2007,New,415298
1640,902405120,50,RM,60.0,5400,Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Ex,Y,SBrkr,1044,0,436,1480,0.0,0.0,1,0,3,TA,6,Typ,0,,Detchd,Unf,1.0,207.0,Fa,TA,Y,0,0,176,0,0,0,9,2009,ConLI,119000
1641,528435070,20,RL,85.0,10000,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,Gd,7,Typ,1,Gd,Attchd,RFn,3.0,825.0,TA,TA,Y,144,45,0,0,0,0,12,2007,WD ,227000
1642,534426040,20,RL,72.0,10007,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053,0,0,1053,1.0,0.0,1,1,3,Gd,5,Typ,0,,Attchd,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,8,2008,WD ,145500
1643,902206020,30,RM,52.0,7830,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,Y,SBrkr,492,0,0,492,1.0,0.0,1,0,1,TA,3,Typ,0,,Detchd,Unf,1.0,200.0,Fa,TA,N,0,0,78,0,0,0,6,2006,WD ,61500
1644,526354020,20,RL,90.0,11727,Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1851.0,1851.0,GasA,Gd,Y,SBrkr,1851,0,0,1851,0.0,0.0,2,0,3,TA,8,Typ,1,TA,Attchd,Fin,2.0,506.0,TA,TA,Y,0,146,0,0,0,0,3,2006,WD ,192100
1645,903484110,190,RM,60.0,10320,Pave,Bnk,Inside,IDOTRR,Artery,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,262.0,160.0,698.0,GasA,Ex,Y,FuseF,754,649,0,1403,1.0,0.0,1,1,3,TA,7,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,Y,0,0,288,0,0,0,2,2009,WD ,116000
1646,534276070,80,RL,65.0,10482,Pave,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0.0,81.0,588.0,GasA,Ex,Y,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,TA,6,Typ,0,,Attchd,RFn,1.0,264.0,TA,TA,Y,224,0,0,0,0,0,6,2007,WD ,145000
1647,528166090,20,RL,110.0,15274,Pave,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,480.0,2452.0,GasA,Ex,Y,SBrkr,2452,0,0,2452,2.0,0.0,2,0,3,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,886.0,TA,TA,Y,0,116,0,0,0,0,7,2009,WD ,445000
1648,907202050,20,RL,61.0,8800,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144.0,364.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,Gd,5,Typ,0,,Detchd,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,288,0,9,2009,WD ,150500
1649,527163010,60,RL,75.0,10000,Pave,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,763.0,763.0,GasA,Gd,Y,SBrkr,763,892,0,1655,0.0,0.0,2,1,3,TA,7,Typ,1,TA,Attchd,Fin,2.0,440.0,TA,TA,Y,157,84,0,0,0,0,4,2010,WD ,175900
1650,527375180,20,RL,78.0,10140,Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,228.0,1116.0,GasA,Ex,Y,SBrkr,1116,0,0,1116,1.0,0.0,2,0,3,TA,6,Typ,1,TA,Attchd,RFn,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,4,2009,WD ,167900
1651,528218140,60,RL,58.0,14054,Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,879.0,879.0,GasA,Ex,Y,SBrkr,879,984,0,1863,0.0,0.0,2,1,4,Gd,9,Typ,1,Gd,BuiltIn,Fin,3.0,660.0,TA,TA,Y,100,17,0,0,0,0,11,2006,New,219210
1652,531451280,60,RL,70.0,11218,Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1055.0,1055.0,GasA,Ex,Y,SBrkr,1055,790,0,1845,0.0,0.0,2,1,3,Gd,8,Typ,1,TA,Attchd,RFn,2.0,462.0,TA,TA,Y,635,104,0,0,0,0,5,2010,WD ,189000
1653,535152200,20,RL,74.0,8856,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,ALQ,621.0,LwQ,52.0,503.0,1176.0,GasA,TA,Y,SBrkr,1176,0,0,1176,1.0,0.0,1,0,3,TA,6,Typ,2,Gd,Attchd,RFn,1.0,292.0,TA,TA,Y,0,88,0,0,95,0,5,2008,WD ,136500
1654,905105200,20,RL,65.0,7800,Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,TA,TA,CBlock,TA,TA,Mn,BLQ,240.0,Rec,474.0,150.0,864.0,GasA,Ex,Y,SBrkr,892,0,0,892,1.0,0.0,1,0,3,Gd,5,Typ,0,,Detchd,Unf,1.0,416.0,TA,TA,Y,0,0,0,0,0,0,6,2010,WD ,137900
1655,902402150,30,RM,60.0,7200,Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,247.0,Rec,465.0,310.0,1022.0,GasW,TA,N,SBrkr,1022,0,0,1022,1.0,0.0,1,0,2,TA,4,Maj2,0,,Detchd,Unf,1.0,280.0,TA,TA,Y,0,30,226,0,0,0,6,2009,WD ,85000
1656,534477030,20,RL,89.0,10680,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0.0,1380.0,2136.0,GasA,TA,N,FuseA,2136,0,0,2136,0.0,0.0,2,0,4,TA,7,Mod,0,,Detchd,Unf,2.0,528.0,TA,TA,Y,0,30,0,0,0,0,10,2006,WD ,137900
1657,527106140,60,RL,59.0,9535,Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,851.0,Unf,0.0,75.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,TA,7,Typ,0,,Attchd,Fin,2.0,472.0,TA,TA,Y,100,82,0,0,0,0,5,2008,WD ,195500
1658,909100110,70,RL,66.0,6858,Pave,Bnk,Corner,SWISU,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,806.0,GasA,TA,N,FuseF,841,806,0,1647,1.0,0.0,1,1,4,Fa,6,Typ,0,,Detchd,Unf,1.0,216.0,TA,TA,Y,0,66,136,0,0,0,5,2010,WD ,128000
1659,532354150,20,RL,75.0,8100,Pave,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,764.0,Unf,0.0,100.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,Gd,5,Typ,1,TA,Detchd,Unf,1.0,420.0,TA,TA,Y,132,0,0,0,0,0,7,2008,WD ,135000
1660,907202190,20,RL,,9216,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Av,ALQ,294.0,Unf,0.0,782.0,1076.0,GasA,TA,Y,SBrkr,1076,0,0,1076,0.0,0.0,1,1,3,TA,5,Typ,1,Fa,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,9,2008,WD ,143195
1661,903204095,40,RM,50.0,9100,Pave,Lvl,Inside,BrkSide,RRAn,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,TA,Y,FuseA,779,0,156,935,0.0,0.0,1,0,2,TA,4,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,P,0,0,0,0,0,0,8,2008,WD ,79500
